"Number","User","Date Submitted","Country","Source URL","Device","Browser","OS","Hotjar User ID","Response URL","Thank you for your purchase today! 

If you could say one thing which nearly stopped you from purchasing today, what was this? (Don't worry, you won't offend us)","Where did you first hear about us?","session_id","variationIds","Tags for: Thank you for your purchase today! 

If you could say one thing which nearly stopped you from purchasing today, what was this? (Don't worry, you won't offend us)","Tags for: Where did you first hear about us?","Sentiment for: Thank you for your purchase today! 

If you could say one thing which nearly stopped you from purchasing today, what was this? (Don't worry, you won't offend us)"
"17780","b01b3602","2025-04-02 09:19:50","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/516245","phone","Samsung Internet 27.0","Android 10","b01b3602-eb13-593b-bcd8-0208b05c683c","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=887247438","Extra charges at the end","","1f4417b4b45b4983acdfbfe4c82a1ab6","control","","",""
"17779","642fa331","2025-04-02 05:35:46","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R9JwlEaztidwX1v0TJltVRc&payment_intent_client_secret=pi_3R9JwlEaztidwX1v0TJltVRc_secret_lpvexfU4JTXlrUDeCUxIlYx5E&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","642fa331-392d-51e4-b6e1-db6bfc8be4b5","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=887216850","If I can return the or not if it’s wrong !","","01095dfe2c2d46378f5916db9d0a3e79","floating_and_inline_above_faq_on_payment_page","","",""
"17778","6435934c","2025-04-01 21:50:19","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/516149?token=dff01612-280a-4170-aa46-23ab037c181f&status=success&signature=b0d49ce2704ef855532579bf8d5a7a0bdbac9a0a83339e4f17d905f50d490087","phone","Chrome Mobile 134.0.0","Android 10","6435934c-0672-5e37-b2ca-51761ff1ca25","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=887169863","2 choices","","f221402892524556a4f54e8d74683612","control,control","","",""
"17777","091116fe","2025-04-01 19:35:27","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/516107?token=913d6198-eefd-411a-b40d-2016eea770c0&status=success&signature=bd8f49ec53444cb7d27546a86298d7574b792a882193a24de737825f6b202d9e","phone","Mobile Safari 18.3.1","iOS 18.3.2","091116fe-8413-57dd-b603-d69adb67fe54","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=887142670","Whether the site is real.","","3c05f0a0a15e4dd7b692354b33fee3d3","control","","",""
"17776","12c201a3","2025-04-01 19:17:28","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/516093?token=7cbada6e-b4db-4d4c-b49e-84ec1c5d3ac3&status=success&signature=729ac9a06698e83bb223df06cad841741afe1759c9454ce978138120cb0b99b7","phone","Mobile Safari 18.3.1","iOS 18.3.2","12c201a3-1dbd-5ee0-947e-151bee8b7545","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=887138301","The chat was very helpful","","c8086bb20d2c489aa5a31c177d74f603","floating_and_inline_above_faq_on_payment_page","","",""
"17775","a1ab1a9f","2025-04-01 18:24:02","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R99P2EaztidwX1v0HuJehK1&payment_intent_client_secret=pi_3R99P2EaztidwX1v0HuJehK1_secret_QU7nwuZDYcfwmrb0mKRuqhqTj&redirect_status=succeeded","phone","Chrome Mobile 134.0.0","Android 10","a1ab1a9f-bd48-56d6-8536-c5ab06486c30","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=887124226","Happy with service","","3e696554-5f4e-4b2c-b574-b4eb4e067ea3","","","",""
"17774","354723b3","2025-04-01 17:15:13","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R98MoEaztidwX1v1mLlinNY&payment_intent_client_secret=pi_3R98MoEaztidwX1v1mLlinNY_secret_3Ru5gJnOxPWAN3c0ZyHcanQTK&redirect_status=succeeded","phone","Mobile Safari 18.1.1","iOS 18.1.1","354723b3-c7f3-5044-9a37-03af974667bf","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=887106117","The £40 price it was to help sort everything out","","05a6893bbccd4a4ca3558e6e4f52d882","floating_and_inline_above_faq_on_payment_page","","",""
"17773","f829d5cc","2025-04-01 17:11:58","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/516041?token=82527027-2dac-426f-a33f-eaa5dd7497e7&status=success&signature=dd90d0c4ee3011f71768ea38a57c18788a3697e179af2bec496a03ee3792d9a2","phone","Mobile Safari 18.3.1","iOS 18.3.2","f829d5cc-46e9-59ea-b584-c4d17014be06","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=887105253","Good sevice","","ec0bb1bdc2f84918b2b96651ec44d682","control","","",""
"17772","8defac5a","2025-04-01 14:05:43","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R95Q8EaztidwX1v0OMGZCRX&payment_intent_client_secret=pi_3R95Q8EaztidwX1v0OMGZCRX_secret_I1mv2fUfE5x9taWo7ogwzJSyY&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","8defac5a-12b8-528e-818e-903e6253fbeb","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=887054365","Probs the price but I just had to firm it","","4a6aab08-610a-4d76-8dcb-15b1e236482b","","","",""
"17771","d4abcb46","2025-04-01 13:22:38","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R94jXEaztidwX1v031lNM2E&payment_intent_client_secret=pi_3R94jXEaztidwX1v031lNM2E_secret_eGyP9Uco5ElN4obYNAD8YYKlT&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","d4abcb46-143d-537c-b7b6-1e1ce2df46c5","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=887041263","Nothing","","ef3ff41d-bc72-4fac-814f-5ace6c858202","","","",""
"17770","64799666","2025-04-01 11:19:26","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R92pDEaztidwX1v1JgvUydY&payment_intent_client_secret=pi_3R92pDEaztidwX1v1JgvUydY_secret_6Zg9tr5ZjnbEWt4I8zJluDGNU&redirect_status=succeeded","phone","Mobile Safari 18.1.1","iOS 18.1.1","64799666-ad60-5ca3-9637-d46fbaa99d03","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=887007206","i wasn’t sure if it was worth it but i can’t wait to get my plates","","9ed9db2c3faa48d3b36bfa07b5abc662","floating_and_inline_above_faq","","",""
"17769","44ef9ade","2025-04-01 10:03:55","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R91eVEaztidwX1v1jMOk4cj&payment_intent_client_secret=pi_3R91eVEaztidwX1v1jMOk4cj_secret_Ln8CkhK58Wl72MGqciS0j0t4q&redirect_status=succeeded","phone","Chrome Mobile iOS 134.0.6998","iOS 17.5.1","44ef9ade-759e-54e7-a328-a91a4a6543b7","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886989918","I ve done a mistake, i put wrong email, instead of info@mdabusiness.co.uk i put info@mdabusiness.couk","","caaa47856089492d9feecf4efa6ecdf2","control","","",""
"17768","3dc95d1c","2025-04-01 09:07:37","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/515932?token=546d65f8-f56e-4d16-8874-9a3e5c304f56&status=success&signature=cf6c8c88335ad2daf67421da54d2c7b2e044c08a5f926f2cb0ae852474a79aac","phone","Google 362.0.741018905","iOS 18.3.2","3dc95d1c-77a7-51dd-ba4d-8221b71f8c03","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886977701","Nothing","","3ba2cb6b-c832-4fcb-b8aa-fb0115a4b5a7","","","",""
"17767","f35e6378","2025-04-01 08:48:48","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/515927?token=dbd4d2f4-470f-450e-934c-e434cbb54e69&status=success&signature=d1eaa44a4a477891656814c7261fd748bcc2f4226fa81cb50adc69b42ec0da79","phone","Chrome Mobile iOS 134.0.6998","iOS 18.3.2","f35e6378-eeec-537b-a396-4e6d857ef366","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886973792","The hassle of putting my application through","","9c2ddc1cd3b145c8b4b1c2a2c663f693","floating_and_inline_above_faq_on_payment_page","","",""
"17766","3fa152f6","2025-04-01 08:04:38","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/515913","phone","Google 361.0.737942756","iOS 18.3.2","3fa152f6-f4f3-5f14-ba04-030b1f5bba08","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886964475","It was an internet problem and I couldn’t get the code bigdeal to work","","88da645c0217450e93a05bbff1de2497","floating_and_inline_above_faq","","",""
"17765","76bf9b2e","2025-04-01 06:22:29","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R8y8pEaztidwX1v0xYDvIVH&payment_intent_client_secret=pi_3R8y8pEaztidwX1v0xYDvIVH_secret_jSLtzSEEH7PqtYDxJkvzRpVOO&redirect_status=succeeded","phone","Samsung Internet 27.0","Android 10","76bf9b2e-64cc-5c18-9a86-30634b552f54","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886946875","Money","","5568a0731d7749d5b362428d842c161a","control","","",""
"17764","d1ece818","2025-04-01 05:11:07","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/515890","phone","Samsung Internet 27.0","Android 10","d1ece818-541b-5d2e-86e0-10c0618adb32","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886938636","I didn't no if when I bought these I couldn't just put the plates strait on to car I would have to do something else","","c4a7ad10-7c8f-4149-92de-6e910a4d6188","","","",""
"17763","ff39e37c","2025-03-31 20:59:08","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R8pDbEaztidwX1v0i6PqLVw&payment_intent_client_secret=pi_3R8pDbEaztidwX1v0i6PqLVw_secret_vCLAQr7U1MhSFnmga0BI8twiZ&redirect_status=succeeded","tablet","Chrome 134.0.0","Android 10","ff39e37c-6617-5bb3-8f8f-a177e3bb8164","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886880296","Nothing. Love the security ❤️","","5c5474050f79477d9970d7366da66b6d","floating_and_inline_above_faq_on_payment_page","","",""
"17762","42e79579","2025-03-31 20:47:05","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/515822","phone","Chrome Mobile 134.0.0","Android 10","42e79579-91b3-546c-b3d7-74b93cd7ca26","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886878907","I suffer from anxiety and bi polar so I question everything I do had to buy new car and ever since I feel guilty for buying it makes me feel sick I look after my elderly mother so I needed to get a car she could get in n out of you don't suffer from this I have to live two lives and it's draining etc","","a2a44e0a6b5741a084dfd6aa07406edf","floating_and_inline_above_faq_on_payment_page","","",""
"17761","e3e7c285","2025-03-31 20:36:45","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/515280?token=320aa75c-a2f8-406e-99a0-818b56714998&status=success&signature=98fa2e7cd3aacf3db40beeee0a4e429ea6b00ceb596c6d5e6f7e722e6e522cc8","phone","Samsung Internet 27.0","Android 10","e3e7c285-b6ee-582b-ad5b-4d7d1a14e333","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886877685","Nothing","","d7d6fa6e03404c68a96d2d4be2d3ccb1","floating_and_inline_above_faq","","",""
"17760","aecec802","2025-03-31 19:46:06","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/515780?token=44cd895d-98cd-48af-8f65-d2a3537ec6c3&status=success&signature=35a7a8e9c80470603695ee84d406c68f1a28c653eb22af1c342eaf680f41a8b1","phone","Mobile Safari 18.3.1","iOS 18.3.2","aecec802-0df8-57cc-aaa4-98a1e4fb1e28","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886871065","Haven’t heard of the website before","","d80e4db112344006b6813395b5e5cb12","floating_and_inline_above_faq","","",""
"17759","1d6dfc25","2025-03-31 18:40:31","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/515795","phone","Mobile Safari 18.3.1","iOS 18.3.2","1d6dfc25-781d-50d2-8839-933293f0c3bb","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886861485","Too much choice","","b4be4f63a2a84b85ae806d83e6ccb0aa","control,floating_and_inline_above_faq","","",""
"17758","4912da12","2025-03-31 17:18:52","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R8lxfEaztidwX1v1u8Z5KEf&payment_intent_client_secret=pi_3R8lxfEaztidwX1v1u8Z5KEf_secret_excMU78Rt9tkpGFpplVuiIZbV&redirect_status=succeeded","desktop","Edge 134.0.0","Windows 10","4912da12-7721-5399-9d0f-495bdddb4042","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886849286","I needed to change the postal delivery","","46492151-7ddc-4041-a154-56f07af0e9fb","","","",""
"17757","b58c9ac0","2025-03-31 16:35:49","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/515750","phone","Chrome Mobile 134.0.0","Android 10","b58c9ac0-3f57-5086-9a68-11831b5bef6e","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886843124","Just the costcand hassle as I've never purchased one before","","44d592bc-16c6-4fdf-8d6d-882f49c14fa2","","","",""
"17756","4b079022","2025-03-31 16:17:47","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R8kyMEaztidwX1v1a6TgCPo&payment_intent_client_secret=pi_3R8kyMEaztidwX1v1a6TgCPo_secret_BcLAYLJbJPVzSnaHI9pWPib92&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","4b079022-8c10-53ee-afc4-7500cb24b9dc","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886840614","Nothing was very happy with the process thanks","","f626707c-a644-4755-96b2-8dd83e415cd7","","","",""
"17755","ab5c439d","2025-03-31 15:50:16","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/515729?token=7540d270-04ba-465b-9e3b-904eec807903&status=success&signature=cb66df511241ca76dd90a3cdf37507aa1d793b07547bfc3d33cb60c31f7bc363","phone","Mobile Safari 18.1.1","iOS 18.1.1","ab5c439d-8651-52d1-baae-0653d51c9413","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886836660","Interest rate","","17c05038-6deb-48a6-87cf-cf0a160e4790","","","",""
"17754","c9025d00","2025-03-31 13:24:30","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/515691?token=7c2c7ec8-4459-4f84-a948-2d1d48ba3f2c&status=success&signature=bfef59bf339f147141507b8fc7e40d41bea27e3a9f45ce3afb9ffed594031909","desktop","Edge 134.0.0","Windows 10","c9025d00-c983-5fed-83b8-d7ae816492c7","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886813389","quick and easy 
thanks","","ca3142cf-0832-4266-866d-76bc1de20d31","","","",""
"17753","8c3be6f9","2025-03-31 12:42:25","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R8hdbEaztidwX1v0R9P5XR4&payment_intent_client_secret=pi_3R8hdbEaztidwX1v0R9P5XR4_secret_SUpkyRo6Qbi1015U0BFKmRoJw&redirect_status=succeeded","desktop","Chrome 134.0.0","Mac OS X 10.15.7","8c3be6f9-b90f-569e-8e03-223e7a379aad","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886806385","extra payments told at the end","","c68040ad-0766-405a-bbb9-745c21a0996e","","","",""
"17752","c9ced0bd","2025-03-31 08:30:24","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R8dbdEaztidwX1v1GTlCn0Q&payment_intent_client_secret=pi_3R8dbdEaztidwX1v1GTlCn0Q_secret_iKTBGgxvnxHtLbZLcdjxKJNXr&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","c9ced0bd-8f37-57da-84a2-6cfe9e72756d","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886776735","That the post code wasn’t recognised 😂
I wanted to shoot my phone !!!","","15939eb890514f16b35b50375328e34e","control","","",""
"17751","fb2e10b8","2025-03-30 22:09:16","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/515565?token=b81b159f-7d42-49c0-9b3d-1ba0de06cf69&status=success&signature=78ad2a3386ca0acd5293c5550a089c29aa2a65556088dee11ae11fc82ca8a816","phone","Mobile Safari 18.3.1","iOS 18.3.2","fb2e10b8-a29e-580d-afcc-9fcef22ece9a","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886744210","Price","","345aec56fad84bc59ac3f605bde5fa4c","reviews_io_modal,floating_and_inline_above_faq_on_payment_page","","",""
"17750","cbe61a25","2025-03-30 14:12:39","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/515427?token=14a7a7ad-db50-4aa3-8db8-2249c99d205e&status=success&signature=48b9fc30f90d08bb821ca1f4710defce72fe9a78403e6083f75786082f6b09a6","tablet","Amazon Silk 132.5.3","Android 11","cbe61a25-78d5-5c9f-b4c3-cf2a63b4e065","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886702886","I took no well in hospital, out today","","789c824e1265434c98b293efb731012c","control","","",""
"17749","5ba97014","2025-03-29 18:36:17","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R845HEaztidwX1v0vpJHJvT&payment_intent_client_secret=pi_3R845HEaztidwX1v0vpJHJvT_secret_tGwgDCYbZQMfZTnSsqel2XKOf&redirect_status=succeeded","desktop","Chrome 134.0.0","Windows 10","5ba97014-4573-50e8-bb90-fb281eedda91","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886639868","didnt get a delivery date","","84c4b346-74d2-4825-902b-c190c7922ba5","","","",""
"17748","e9d3720f","2025-03-29 16:39:22","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R82OUEaztidwX1v02akP4i0&payment_intent_client_secret=pi_3R82OUEaztidwX1v02akP4i0_secret_1A4Id16TcUbS8XmpuiS5ERcRd&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","e9d3720f-c77f-50e0-9a6e-cef03e02b2f9","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886630151","Price","","3ecbbca0-ce52-4b8a-9f9f-84c34e709c34","","","",""
"17747","4a3e28f8","2025-03-29 16:19:55","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R825GEaztidwX1v00VleWu9&payment_intent_client_secret=pi_3R825GEaztidwX1v00VleWu9_secret_qYy3MqLfJVgRymEn9Pwv2hqFs&redirect_status=succeeded","phone","Mobile Safari 16.6","iOS 16.7.10","4a3e28f8-3a92-5958-b002-0cb8131c4a6e","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886628439","All good","","32c5bc5ce68847d39ecebb9bf295198e","reviews_io_modal,floating_and_inline_above_faq","","",""
"17746","53c74d22","2025-03-29 14:44:06","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R80YSEaztidwX1v04RJUj0Z&payment_intent_client_secret=pi_3R80YSEaztidwX1v04RJUj0Z_secret_uYdkJpNqXyI5Mf8lyAHKJDJD9&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","53c74d22-bb0c-5a15-95a6-a963fb9a7d02","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886619779","No to say as I’ve have previously purchased a plate from you.","","13002f6f64e8435f978747de1d61d471","control","","",""
"17745","3f801575","2025-03-29 13:45:05","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/515136?token=c37d850b-5bdf-486c-8a92-652f6dc2aa83&status=success&signature=64eb9255874c9623e6c6c0f5d32d6bc42437bd96dd20c2e1c03ca6cc690aada7","phone","Mobile Safari 18.3.1","iOS 18.3.2","3f801575-9768-5fc9-9218-de90444addd6","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886614193","Doubt if real site","","75737530-34d3-44f8-a5e4-e7128b527457","","","",""
"17744","f0bff226","2025-03-29 08:06:57","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R7uF6EaztidwX1v0kJ79sOB&payment_intent_client_secret=pi_3R7uF6EaztidwX1v0kJ79sOB_secret_C27k8d10qVobdakYtq1yfmDin&redirect_status=succeeded","desktop","Safari 18.3.1","Mac OS X 10.15.7","f0bff226-9300-5ca4-bd36-8908c3a1b81f","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886588575","Spreading the cost on PayPal","","c201edde-cac2-43f9-9712-ce38ce296d5b","","","",""
"17743","2e1b1c88","2025-03-29 08:02:26","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/515069?token=c2e21b64-a6c4-4956-a9de-a5bfa83a9736&status=success&signature=a4cf954d71f9c5ac022df09579215783b546ad9c8bef45494408fd26eb8c090e","phone","Google 360.1.737798518","iOS 16.7.10","2e1b1c88-2271-52fe-9dec-eb58ad77bb0e","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886588325","All good thanks","","0d5fef12230547daa993b4364a79a159","inline_above_faq","","",""
"17742","439fa45b","2025-03-29 07:58:12","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/515067?token=54c63840-2b50-4dce-87b4-35b2b8c0921b&status=success&signature=a6a669ba9bd421c2039653441ce61215223b1012e8e9923cdb3682ee83ff1933","phone","Chrome Mobile 134.0.0","Android 10","439fa45b-3193-5d49-92f4-5487d5cd0d77","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886588093","Adding bank details","","87e3bc65b5c042f0a47fdb1649334dba","floating_and_inline_above_faq_on_payment_page","","",""
"17741","a1f72c71","2025-03-28 18:50:41","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R7hwVEaztidwX1v1wOquwUa&payment_intent_client_secret=pi_3R7hwVEaztidwX1v1wOquwUa_secret_eNPWoDc6lBaMjkXbq8vZer2g8&redirect_status=succeeded","phone","Chrome Mobile 134.0.0","Android 10","a1f72c71-422e-57a6-ae46-8de696ab6df7","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886540127","How much it cost","","6f6b975ecf20465ea2af4bb0bfb4d04e","reviews_io_image_modal,reviews_io_modal,control,control","","",""
"17740","dd40380c","2025-03-28 17:08:51","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R7gHgEaztidwX1v0VNX2kuz&payment_intent_client_secret=pi_3R7gHgEaztidwX1v0VNX2kuz_secret_gSxecdiE8r9DZyanrL85gbwwA&redirect_status=succeeded","desktop","Safari 18.3.1","Mac OS X 10.15.7","dd40380c-1f74-53e2-b6d6-ade44c909d2e","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886525901","uncertain it was the right reg","","7243433e-4ba0-4b0b-80a8-3fc1f8177b0b","","","",""
"17739","b346d508","2025-03-28 16:19:55","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/514734","phone","Samsung Internet 27.0","Android 10","b346d508-0799-59ff-9e0c-60f4faed4f2e","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886519284","The price","","e500cc89-fd67-422e-b7cd-92f53dda7105","","","",""
"17738","9618660b","2025-03-28 13:33:47","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/514840?token=582ac6b9-1d50-41e7-a2ba-e91592ca9652&status=success&signature=e440c94d80e50c054c12a3b98554e491c320da8b30cf53a1d05afcd7fc4c6ab4","phone","Chrome Mobile 134.0.0","Android 10","9618660b-4a99-526e-b03f-3e7f409b9237","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886494200","Price","","e57ba5465ecb4a699e0c44734de07e55","floating_and_inline_above_faq","","",""
"17737","c54b9260","2025-03-28 11:56:50","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/514855?token=ae06c135-db0b-4799-b756-4495ff72a8eb&status=success&signature=608a2443b3cd874b87a1e9c96216a4948882e080074d9dca2304beb9abf59a63","desktop","Chrome 134.0.0","Windows 10","c54b9260-e056-57ea-9c14-6edc8a07648c","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886479985","it was perfect","","9613cd91-497e-4fca-8f37-db877aa6242d","","","",""
"17736","4f803957","2025-03-28 11:11:32","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R7an6EaztidwX1v1YV57CWW&payment_intent_client_secret=pi_3R7an6EaztidwX1v1YV57CWW_secret_pilVZWmUZPyYVPo0KPFJlx3zi&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","4f803957-e3dc-5538-aeab-d68de2756d7c","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886474259","VAT CHARGE","","b25f26bdb307457597f27b0cacb0cf5e","floating_and_inline_above_faq","","",""
"17735","e24258db","2025-03-27 19:28:03","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3R7M1bEaztidwX1v0Zku8yrf&payment_intent_client_secret=pi_3R7M1bEaztidwX1v0Zku8yrf_secret_grGELRRElBUCxvWq7AsYXjA81&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","e24258db-8724-53dc-bf62-19dde15a903c","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886395172","The cost of the add-ons. A plate that started as £508 ended up as £728.","","c3b2f0c54fd24c38a59a5234fda859be","inline_above_faq","","",""
"17734","03f3ea64","2025-03-27 17:21:28","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/514716?token=88fbd535-b3a6-4808-b490-a6e104b701d6&status=success&signature=028da634067d8544d8f51985234582028c9c3956819e6cbdaae25f9678a78c6a","phone","Mobile Safari 18.3","iOS 18.3.1","03f3ea64-4099-59f5-a78d-cdfd5b0afe58","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886373523","Constant barrage of texts and emails","","c66ddb9ffdcc4c37b4c5f9e9b1e91fbf","reviews_io_modal,control,floating_and_inline_above_faq","","",""
"17733","b3326626","2025-03-27 11:55:12","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/514663","desktop","Edge 134.0.0","Windows 10","b3326626-62bd-5efb-8fe7-54dffecf6789","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886316190","Nothing","","0b742710-51b3-4972-86a8-69b6b1c17997","","","",""
"17732","1c274f63","2025-03-26 23:46:16","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/514601?token=3184fa94-6dd6-4aaf-ab0b-2d63ec377166&status=success&signature=2844396183a32192b5789ff3c725923dbd4b8f2859536eab89fa685577827bad","phone","Mobile Safari 18.3.1","iOS 18.3.2","1c274f63-b5b8-5543-b7be-a09401489785","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886252655","Nothing , I’ve had a few plates from here always had good service , please keep me upto date with the order , I look forward to getting the reg","","0990e4df3fde46d8a2a96e3455891285","control","","",""
"17731","e99cc6d5","2025-03-26 20:39:16","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/514546?token=d408d794-77d2-4c61-b180-58d1afd2c4dc&status=success&signature=187d19003b09f6b7f389d0b4de5f98ddb0a038eed8eefb7e2c29f1c8b7cc4fd5","phone","Mobile Safari 18.1.1","iOS 18.1.1","e99cc6d5-685f-5526-8233-3bd5987c3a5c","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886229508","No am happy","","19d6282c19404da9858ee21ca2523515","floating_bottom_right","","",""
"17730","80fe0140","2025-03-26 13:33:33","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/514457?token=db74e6c1-eec4-46ec-a5c0-a9746e4050b9&status=success&signature=6ebc73803f6993f3719551f8bb7a7d14887a5a721d90122430ac9553f113c8cd","phone","Chrome Mobile 134.0.0","Android 10","80fe0140-ad3e-552a-a30c-faa7431590cb","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=886153847","Great service","","4488cd52f65542858c771cb9ab07eba5","inline_above_faq","","",""
